"","location_name","date","deaths","total_deaths","tests","total_tests","infections","total_infections"
"49371","Mississippi","2020-06-21",0,0,4924.62316043642,303922.058968605,0,20641
"49372","Mississippi","2020-06-22",40,978,4835.47581063664,308757.534779241,1688.00000000001,22329
"49373","Mississippi","2020-06-23",11,989,4736.3281875392,313493.862966781,568.999999999985,22898
"49374","Mississippi","2020-06-24",22,1011,4641.56546651389,318135.428433294,525.999999999996,23424
"49375","Mississippi","2020-06-25",5,1016,4559.05281480009,322694.481248095,1092.00000000001,24516
"49376","Mississippi","2020-06-26",6,1022,4490.527417908,327185.008666003,550,25066
"49377","Mississippi","2020-06-27",13,1035,4433.41479148895,331618.423457492,465.000000000004,25531
"49378","Mississippi","2020-06-28",4,1039,4383.55712600886,336001.9805835,361.000000000011,25892
"49379","Mississippi","2020-06-29",20,1059,4422.00938150018,340423.989965001,674.999999999978,26567
"49380","Mississippi","2020-06-30",14,1073,4460.46163699146,344884.451601992,680.000000000011,27247
"49381","Mississippi","2020-07-01",9,1082,4498.91389248278,349383.365494475,652.999999999993,27900
"49382","Mississippi","2020-07-02",10,1092,4537.3661479741,353920.731642449,870.000000000015,28770
"49383","Mississippi","2020-07-03",11,1103,4575.81840346539,358496.550045914,913.999999999996,29684
"49505","Missouri","2020-02-04",0,0,0,0,0,0
"49506","Missouri","2020-02-05",0,0,0,0,0,0
"49507","Missouri","2020-02-06",0,0,0,0,0,0
"49508","Missouri","2020-02-07",0,0,0,0,0,0
"49509","Missouri","2020-02-08",0,0,0,0,0,0
"49510","Missouri","2020-02-09",0,0,0,0,0,0
"49511","Missouri","2020-02-10",0,0,0,0,0,0
"49512","Missouri","2020-02-11",0,0,0,0,0,0
"49513","Missouri","2020-02-12",0,0,0,0,0,0
"49514","Missouri","2020-02-13",0,0,0,0,0,0
"49515","Missouri","2020-02-14",0,0,0,0,0,0
"49516","Missouri","2020-02-15",0,0,0,0,0,0
"49517","Missouri","2020-02-16",0,0,0,0,0,0
"49518","Missouri","2020-02-17",0,0,0,0,0,0
"49519","Missouri","2020-02-18",0,0,0,0,0,0
"49520","Missouri","2020-02-19",0,0,0,0,0,0
"49521","Missouri","2020-02-20",0,0,0,0,0,0
"49522","Missouri","2020-02-21",0,0,0,0,0,0
"49523","Missouri","2020-02-22",0,0,0,0,0,0
"49524","Missouri","2020-02-23",0,0,0,0,0,0
"49525","Missouri","2020-02-24",0,0,0,0,0,0
"49526","Missouri","2020-02-25",0,0,0,0,0,0
"49527","Missouri","2020-02-26",0,0,0,0,0,0
"49528","Missouri","2020-02-27",0,0,0,0,0,0
"49529","Missouri","2020-02-28",0,0,0,0,0,0
"49530","Missouri","2020-02-29",0,0,0,0,0,0
"49531","Missouri","2020-03-01",0,0,0,0,0,0
"49532","Missouri","2020-03-02",0,0,0,0,0,0
"49533","Missouri","2020-03-03",0,0,0,0,0,0
"49534","Missouri","2020-03-04",0,0,0,0,0,0
"49535","Missouri","2020-03-05",0,0,0,0,0,0
"49536","Missouri","2020-03-06",0,0,0,0,0,0
"49537","Missouri","2020-03-07",0,0,1.70468013725879,1.70468013725879,0,0
"49538","Missouri","2020-03-08",0,0,2.57811637523694,4.28279651249573,1,1
"49539","Missouri","2020-03-09",0,0,4.18304573114456,8.46584224364029,0,1
"49540","Missouri","2020-03-10",0,0,7.04341922901453,15.5092614726548,0,1
"49541","Missouri","2020-03-11",0,0,11.9301037041838,27.4393651768386,0,1
"49542","Missouri","2020-03-12",0,0,19.8486277339645,47.2879929108031,0,1
"49543","Missouri","2020-03-13",0,0,31.9295842216736,79.2175771324767,1,2
"49544","Missouri","2020-03-14",0,0,49.2099431991748,128.427520331652,2,4
"49545","Missouri","2020-03-15",0,0,72.4491478962461,200.876668227898,0.999999999999996,5
"49546","Missouri","2020-03-16",0,0,102.317891711487,303.194559939385,1,6
"49547","Missouri","2020-03-17",0,0,140.135653349239,443.330213288624,5,11
"49548","Missouri","2020-03-18",0,0,188.737371810684,632.067585099308,7.00000000000001,18
"49549","Missouri","2020-03-19",1,1,252.693927621515,884.761512720823,13,31
"49550","Missouri","2020-03-20",1,2,337.361692267653,1222.12320498848,22.0000000000001,53.0000000000001
"49551","Missouri","2020-03-21",1,3,446.753161687737,1668.87636667621,20.9999999999999,74
"49552","Missouri","2020-03-22",0,3,580.967523326583,2249.8438900028,13,87
"49553","Missouri","2020-03-23",1,4,734.80394025296,2984.64783025576,99.9999999999999,187
"49554","Missouri","2020-03-24",3,7,899.022523226189,3883.67035348194,69.9999999999999,257
"49555","Missouri","2020-03-25",1,8,1063.72957354039,4947.39992702233,97.0000000000004,354
"49556","Missouri","2020-03-26",1,9,1221.57152686625,6168.97145388858,166,520
"49557","Missouri","2020-03-27",0,9,1368.94060495421,7537.91205884279,146,666
"49558","Missouri","2020-03-28",1,10,1505.3204966715,9043.23255551429,170,836
"49559","Missouri","2020-03-29",3,13,1631.85072146443,10675.0832769787,78.9999999999995,915
"49560","Missouri","2020-03-30",0,13,1749.97472331396,12425.0580002927,136,1051
"49561","Missouri","2020-03-31",2,15,1860.55174541556,14285.6097457082,306,1357
"49562","Missouri","2020-04-01",3,18,1963.58611371912,16249.1958594274,256,1613
"49563","Missouri","2020-04-02",4,22,2058.4859954225,18307.6818548499,244.000000000002,1857
"49564","Missouri","2020-04-03",3,25,2144.45450774588,20452.1363625957,7.00000000000045,1864
"49565","Missouri","2020-04-04",8,33,2220.44965961452,22672.5860222103,445.999999999999,2310
"49566","Missouri","2020-04-05",11,44,2284.43738408428,24957.0234062945,37.0000000000005,2347
"49567","Missouri","2020-04-06",3,47,2332.32382985553,27289.3472361501,389,2736
"49568","Missouri","2020-04-07",18,65,2357.56106249018,29646.9082986403,394,3130
"49569","Missouri","2020-04-08",21,86,2352.39466455508,31999.3029631953,78.9999999999991,3209
"49570","Missouri","2020-04-09",7,93,2310.85333412967,34310.156297325,223.000000000002,3432
"49571","Missouri","2020-04-10",6,99,2232.23501985503,36542.39131718,465,3897
"49572","Missouri","2020-04-11",17,116,2123.14588026743,38665.5371974475,210.999999999997,4108
"49573","Missouri","2020-04-12",2,118,1996.80306436246,40662.3402618099,161.000000000002,4269
"49574","Missouri","2020-04-13",5,123,1869.95582282549,42532.2960846354,246,4515
"49575","Missouri","2020-04-14",26,149,1758.95832652191,44291.2544111573,230.999999999999,4746
"49576","Missouri","2020-04-15",4,153,1676.61549240675,45967.8699035641,45.0000000000018,4791
"49577","Missouri","2020-04-16",16,169,1630.56147478591,47598.43137835,382.999999999996,5174
"49578","Missouri","2020-04-17",15,184,1623.04093401279,49221.4723123628,197.000000000001,5371
"49579","Missouri","2020-04-18",13,197,1651.49534770463,50872.9676600674,208.000000000003,5579
"49580","Missouri","2020-04-19",2,199,1709.57913070118,52582.5467907686,163.999999999998,5743
"49581","Missouri","2020-04-20",1,200,1788.55588558424,54371.1026763528,147.000000000001,5890
"49582","Missouri","2020-04-21",24,224,1879.07634301271,56250.1790193655,175.999999999997,6066
"49583","Missouri","2020-04-22",14,238,1972.96643454989,58223.1454539154,211.000000000005,6277
"49584","Missouri","2020-04-23",14,252,2064.4956035018,60287.6410574172,228.999999999997,6506
"49585","Missouri","2020-04-24",20,272,2150.84278502235,62438.4838424396,281.999999999996,6788
"49586","Missouri","2020-04-25",9,281,2231.9443155612,64670.4281580008,147.000000000002,6935
"49587","Missouri","2020-04-26",2,283,2310.04819256387,66980.4763505646,185.000000000004,7120
"49588","Missouri","2020-04-27",60,343,2389.16122335644,69369.6375739211,185.000000000001,7305
"49589","Missouri","2020-04-28",-13,330,2474.34664063358,71843.9842145547,144.999999999999,7450
"49590","Missouri","2020-04-29",8,338,2570.79324064691,74414.7774552016,209.999999999998,7660
"49591","Missouri","2020-04-30",12,350,2682.68379118788,77097.4612463895,157.999999999995,7818
"49592","Missouri","2020-05-01",10,360,2812.08793308792,79909.5491794774,249.000000000005,8067
"49593","Missouri","2020-05-02",16,376,2958.19431380679,82867.7434932842,289.000000000001,8356
"49594","Missouri","2020-05-03",5,381,3117.16202891947,85984.9055222036,261.999999999998,8618
"49595","Missouri","2020-05-04",5,386,3282.67782270622,89267.5833449099,328,8946
"49596","Missouri","2020-05-05",23,409,3447.11856625813,92714.701911168,175.000000000002,9121
"49597","Missouri","2020-05-06",19,428,3603.05813154549,96317.7600427135,202,9323
"49598","Missouri","2020-05-07",21,449,3744.78230081661,100062.54234353,258.000000000002,9581
"49599","Missouri","2020-05-08",34,483,3869.3786366377,103931.920980168,152,9733
"49600","Missouri","2020-05-09",11,494,3977.00421383745,107908.925194005,177.999999999995,9911
"49601","Missouri","2020-05-10",9,503,4070.18846708705,111979.113661092,157.000000000004,10068
"49602","Missouri","2020-05-11",11,514,4152.50559520596,116131.619256298,89,10157
"49603","Missouri","2020-05-12",15,529,4227.26145977445,120358.880716073,111.999999999998,10269
"49604","Missouri","2020-05-13",22,551,4296.76781738571,124655.648533458,135.000000000002,10404
"49605","Missouri","2020-05-14",15,566,4362.36884387498,129018.017377333,190,10594
"49606","Missouri","2020-05-15",15,581,4425.00446839967,133443.021845733,171.999999999995,10766
"49607","Missouri","2020-05-16",13,594,4485.94449801344,137928.966343746,193.000000000009,10959
"49608","Missouri","2020-05-17",6,600,4547.38942232838,142476.355766075,148.999999999996,11108
"49609","Missouri","2020-05-18",11,611,4612.73410941856,147089.089875493,134,11242
"49610","Missouri","2020-05-19",20,631,4686.34451537242,151775.434390866,151,11393
"49611","Missouri","2020-05-20",9,640,4772.79309311598,156548.227483982,135,11528
"49612","Missouri","2020-05-21",28,668,4875.68476874956,161423.912252731,160.999999999996,11689
"49613","Missouri","2020-05-22",9,677,4996.43686134641,166420.349114078,147.000000000005,11836
"49614","Missouri","2020-05-23",5,682,5133.44035941848,171553.789473496,130,11966
"49615","Missouri","2020-05-24",4,686,5281.90863981511,176835.698113311,182.999999999993,12149
"49616","Missouri","2020-05-25",3,689,5434.46836450807,182270.166477819,327.000000000007,12476
"49617","Missouri","2020-05-26",4,693,5582.38751835831,187852.553996178,102.999999999991,12579
"49618","Missouri","2020-05-27",-4,689,5717.21853261865,193569.772528796,237.000000000005,12816
"49619","Missouri","2020-05-28",19,708,5832.5081871142,199402.280715911,164.999999999993,12981
"49620","Missouri","2020-05-29",22,730,5924.99346956283,205327.274185473,103.000000000005,13084
"49621","Missouri","2020-05-30",44,774,5994.68753157875,211321.961717052,214.000000000002,13298
"49622","Missouri","2020-05-31",2,776,6043.6772170005,217365.638934053,140,13438
"49623","Missouri","2020-06-01",0,776,6074.22692562796,223439.865859681,285.999999999998,13724
"49624","Missouri","2020-06-02",10,786,6087.27794265129,229527.143802332,291.000000000005,14015
"49625","Missouri","2020-06-03",5,791,6082.22650414201,235609.370306474,173.999999999996,14189
"49626","Missouri","2020-06-04",4,795,6058.04689039801,241667.417196872,249.000000000002,14438
"49627","Missouri","2020-06-05",10,805,6015.00780644664,247682.425003319,134,14572
"49628","Missouri","2020-06-06",10,815,5955.97479720854,253638.399800527,379,14951
"49629","Missouri","2020-06-07",0,815,5886.67291162497,259525.072712152,71.9999999999964,15023
"49630","Missouri","2020-06-08",8,823,5814.92229441093,265339.995006563,134.999999999995,15158
"49631","Missouri","2020-06-09",22,845,5749.23696984611,271089.231976409,194.000000000013,15352
"49632","Missouri","2020-06-10",6,851,5697.25007201532,276786.482048424,159.999999999987,15512
"49633","Missouri","2020-06-11",11,862,5664.36537827176,282450.847426696,187.000000000007,15699
"49634","Missouri","2020-06-12",19,881,5653.05222318751,288103.899649884,297.999999999995,15997
"49635","Missouri","2020-06-13",4,885,5663.11337906243,293767.013028946,235.000000000011,16232
"49636","Missouri","2020-06-14",0,885,5692.93918198844,299459.952210935,29.9999999999982,16262
"49637","Missouri","2020-06-15",2,887,5741.21172337582,305201.16393431,348.999999999996,16611
"49638","Missouri","2020-06-16",4,891,5808.14869581147,311009.312630122,245.999999999996,16857
"49639","Missouri","2020-06-17",18,909,5895.52845128785,316904.84108141,212.000000000007,17069
"49640","Missouri","2020-06-18",36,945,6005.42927599158,322910.270357401,301.999999999989,17371
"49641","Missouri","2020-06-19",13,958,6138.35358641988,329048.623943821,296.000000000011,17667
"49642","Missouri","2020-06-20",7,965,6291.66495431177,335340.288898133,388.999999999993,18056
"49643","Missouri","2020-06-21",0,965,6459.00919275642,341799.298090889,403.000000000011,18459
"49644","Missouri","2020-06-22",5,970,6630.93108086319,348430.229171753,132.999999999993,18592
"49645","Missouri","2020-06-23",6,976,6796.61149425103,355226.840666004,413,19005
"49646","Missouri","2020-06-24",9,985,6946.41871306103,362173.259379065,118,19123
"49647","Missouri","2020-06-25",2,987,7074.61935525707,369247.878734322,513.999999999996,19637
"49648","Missouri","2020-06-26",10,997,7181.0996824338,376428.978416756,579.000000000004,20216
"49649","Missouri","2020-06-27",7,1004,7270.96389621063,383699.942312966,356.000000000007,20572
"49650","Missouri","2020-06-28",0,1004,7351.77309572255,391051.715408689,116.999999999989,20689
"49651","Missouri","2020-06-29",0,1004,7416.26233340436,398467.977742093,136,20825
"49652","Missouri","2020-06-30",1,1005,7480.7515710861,405948.729313179,176.000000000004,21001
"49653","Missouri","2020-07-01",13,1018,7545.24080876791,413493.970121947,34.0000000000073,21035
"49654","Missouri","2020-07-02",26,1044,7609.73004644966,421103.700168397,1601,22636
"49655","Missouri","2020-07-03",3,1047,7674.21928413147,428777.919452528,523.999999999989,23160
"50321","Montana","2020-02-04",0,0,0,0,0,0
"50322","Montana","2020-02-05",0,0,0,0,0,0
"50323","Montana","2020-02-06",0,0,0,0,0,0
"50324","Montana","2020-02-07",0,0,0,0,0,0
"50325","Montana","2020-02-08",0,0,0,0,0,0
"50326","Montana","2020-02-09",0,0,0,0,0,0
"50327","Montana","2020-02-10",0,0,0,0,0,0
"50328","Montana","2020-02-11",0,0,0,0,0,0
"50329","Montana","2020-02-12",0,0,0,0,0,0
"50330","Montana","2020-02-13",0,0,0,0,0,0
"50331","Montana","2020-02-14",0,0,0,0,0,0
"50332","Montana","2020-02-15",0,0,0,0,0,0
"50333","Montana","2020-02-16",0,0,0,0,0,0
"50334","Montana","2020-02-17",0,0,0,0,0,0
"50335","Montana","2020-02-18",0,0,0,0,0,0
"50336","Montana","2020-02-19",0,0,0,0,0,0
"50337","Montana","2020-02-20",0,0,0,0,0,0
"50338","Montana","2020-02-21",0,0,0,0,0,0
"50339","Montana","2020-02-22",0,0,0,0,0,0
"50340","Montana","2020-02-23",0,0,0,0,0,0
"50341","Montana","2020-02-24",0,0,0,0,0,0
"50342","Montana","2020-02-25",0,0,0,0,0,0
"50343","Montana","2020-02-26",0,0,0,0,0,0
"50344","Montana","2020-02-27",0,0,0,0,0,0
"50345","Montana","2020-02-28",0,0,0,0,0,0
"50346","Montana","2020-02-29",0,0,0,0,0,0
"50347","Montana","2020-03-01",0,0,0,0,0,0
"50348","Montana","2020-03-02",0,0,0,0,0,0
"50349","Montana","2020-03-03",0,0,0,0,0,0
"50350","Montana","2020-03-04",0,0,0,0,0,0
"50351","Montana","2020-03-05",0,0,0,0,0,0
"50352","Montana","2020-03-06",0,0,0,0,0,0
"50353","Montana","2020-03-07",0,0,9.49407091042818,9.49407091042818,0,0
"50354","Montana","2020-03-08",0,0,11.3245244558022,20.8185953662304,0,0
"50355","Montana","2020-03-09",0,0,13.8612815247401,34.6798768909705,0,0
"50356","Montana","2020-03-10",0,0,17.4560768411034,52.1359537320739,0,0
"50357","Montana","2020-03-11",0,0,22.6273931735157,74.7633469055896,0.999999999999999,0.999999999999999
"50358","Montana","2020-03-12",0,0,30.0529273830746,104.816274288664,0,0.999999999999999
"50359","Montana","2020-03-13",0,0,40.4720710756198,145.288345364284,0,0.999999999999999
"50360","Montana","2020-03-14",0,0,54.464127841968,199.752473206252,4,5
"50361","Montana","2020-03-15",0,0,72.1812221767718,271.933695383024,2,7
"50362","Montana","2020-03-16",0,0,93.2541876332454,365.187883016269,0,7
"50363","Montana","2020-03-17",0,0,117.037215475617,482.225098491886,2,9
"50364","Montana","2020-03-18",0,0,143.034213095039,625.259311586925,1.99999999999999,11
"50365","Montana","2020-03-19",0,0,171.13198471674,796.391296303665,0,11
"50366","Montana","2020-03-20",0,0,201.440160871734,997.831457175399,4,15
"50367","Montana","2020-03-21",0,0,233.873631579547,1231.70508875495,6.00000000000002,21
"50368","Montana","2020-03-22",0,0,267.740447048681,1499.44553580363,13,34
"50369","Montana","2020-03-23",0,0,301.53170134597,1800.9772371496,0,34
"50370","Montana","2020-03-24",0,0,333.017318343246,2133.99455549284,17,51
"50371","Montana","2020-03-25",0,0,359.684330201638,2493.67888569448,14,65
"50372","Montana","2020-03-26",0,0,379.437419816369,2873.11630551085,24.9999999999999,89.9999999999999
"50373","Montana","2020-03-27",1,1,391.286246004349,3264.4025515152,19,109
"50374","Montana","2020-03-28",0,1,395.650954308909,3660.05350582411,20.0000000000001,129
"50375","Montana","2020-03-29",0,1,394.100527093923,4054.15403291803,25,154
"50376","Montana","2020-03-30",4,5,388.708874242365,4442.8629071604,17,171
"50377","Montana","2020-03-31",0,5,381.410229942233,4824.27313710263,27.0000000000001,198
"50378","Montana","2020-04-01",1,6,373.627357372849,5197.90049447548,9.9999999999998,208
"50379","Montana","2020-04-02",0,6,366.197501238519,5564.097995714,32.9999999999999,241
"50380","Montana","2020-04-03",-1,5,359.47585351276,5923.57384922676,2.00000000000023,243
"50381","Montana","2020-04-04",1,6,353.489083684028,6277.06293291079,21.9999999999998,265
"50382","Montana","2020-04-05",0,6,348.074139542337,6625.13707245312,20.9999999999999,286
"50383","Montana","2020-04-06",0,6,342.984912086861,6968.12198453998,13.0000000000005,299
"50384","Montana","2020-04-07",0,6,337.969547129621,7306.0915316696,19.9999999999998,319
"50385","Montana","2020-04-08",0,6,332.822181710685,7638.91371338029,12.9999999999999,332
"50386","Montana","2020-04-09",0,6,327.414072665136,7966.32778604543,22.0000000000001,354
"50387","Montana","2020-04-10",0,6,321.7092098919,8288.03699593733,11.0000000000001,365
"50388","Montana","2020-04-11",0,6,315.769348448131,8603.80634438546,11.9999999999997,377
"50389","Montana","2020-04-12",0,6,309.749245315068,8913.55558970053,10.0000000000001,387
"50390","Montana","2020-04-13",1,7,303.879133739131,9217.43472343966,7.00000000000028,394
"50391","Montana","2020-04-14",0,7,298.429245315783,9515.86396875544,4.99999999999972,399
"50392","Montana","2020-04-15",0,7,293.65695790176,9809.5209266572,5.00000000000006,404
"50393","Montana","2020-04-16",0,7,289.748435901776,10099.269362559,11.0000000000001,415
"50394","Montana","2020-04-17",1,8,286.778143620873,10386.0475061798,6.99999999999983,422
"50395","Montana","2020-04-18",2,10,284.707792038562,10670.7552982184,4.00000000000017,426
"50396","Montana","2020-04-19",0,10,283.429302599344,10954.1846008178,7.00000000000006,433
"50397","Montana","2020-04-20",0,10,282.830709021681,11237.0153098394,0,433
"50398","Montana","2020-04-21",2,12,282.850188588152,11519.8654984276,4,437
"50399","Montana","2020-04-22",2,14,283.495348738839,11803.3608471664,1.99999999999977,439
"50400","Montana","2020-04-23",0,14,284.843476029096,12088.2043231955,3.00000000000023,442
"50401","Montana","2020-04-24",0,14,287.075570046513,12375.279893242,2.00000000000006,444
"50402","Montana","2020-04-25",0,14,290.597847690462,12665.8777409325,1,445
"50403","Montana","2020-04-26",0,14,296.243050779244,12962.1207917117,2.99999999999994,448
"50404","Montana","2020-04-27",0,14,305.457969801464,13267.5787615132,0.999999999999829,449
"50405","Montana","2020-04-28",1,15,320.340746801767,13587.919508315,2,451
"50406","Montana","2020-04-29",1,16,343.446271793432,13931.3657801084,0,451
"50407","Montana","2020-04-30",0,16,377.34753789199,14308.7133180004,2,453
"50408","Montana","2020-05-01",0,16,423.964527878556,14732.6778458789,0,453
"50409","Montana","2020-05-02",0,16,483.677363561494,15216.3552094404,2.00000000000023,455
"50410","Montana","2020-05-03",0,16,554.401388365295,15770.7565978057,0,455
"50411","Montana","2020-05-04",0,16,631.061159143534,16401.8177569493,1.99999999999983,457
"50412","Montana","2020-05-05",0,16,706.031050267763,17107.848807217,0,457
"50413","Montana","2020-05-06",0,16,770.782625313547,17878.6314325306,0,457
"50414","Montana","2020-05-07",0,16,818.317441985824,18696.9488745164,0,457
"50415","Montana","2020-05-08",0,16,845.331247830383,19542.2801223468,2,459
"50416","Montana","2020-05-09",0,16,853.041709069118,20395.3218314159,0,459
"50417","Montana","2020-05-10",0,16,846.320922504063,21241.64275392,0,459
"50418","Montana","2020-05-11",0,16,831.776737791216,22073.4194917112,0.999999999999829,460
"50419","Montana","2020-05-12",0,16,815.83021352251,22889.2497052337,2.00000000000006,462
"50420","Montana","2020-05-13",0,16,803.485505115237,23692.7352103489,1.00000000000028,463
"50421","Montana","2020-05-14",0,16,797.851775945177,24490.5869862941,0,463
"50422","Montana","2020-05-15",0,16,800.157154484155,25290.7441407783,3.99999999999989,467
"50423","Montana","2020-05-16",0,16,809.998519823863,26100.7426606021,1.99999999999989,469
"50424","Montana","2020-05-17",0,16,825.720333939943,26926.4629945421,0,469
"50425","Montana","2020-05-18",0,16,844.88748520881,27771.3504797509,2.00000000000028,471
"50426","Montana","2020-05-19",0,16,864.820685918759,28636.1711656696,0.999999999999943,472
"50427","Montana","2020-05-20",0,16,883.118388043557,29519.2895537132,6.99999999999983,479
"50428","Montana","2020-05-21",0,16,898.082023469253,30417.3715771824,1.00000000000006,480
"50429","Montana","2020-05-22",0,16,908.967887230172,31326.3394644126,0,480
"50430","Montana","2020-05-23",0,16,916.026389204706,32242.3658536173,0,480
"50431","Montana","2020-05-24",0,16,920.332360564653,33162.698214182,0,480
"50432","Montana","2020-05-25",0,16,923.4722553575,34086.1704695395,0,480
"50433","Montana","2020-05-26",1,17,927.179570777158,35013.3500403166,0,480
"50434","Montana","2020-05-27",0,17,933.00359561818,35946.3536359348,2.00000000000011,482
"50435","Montana","2020-05-28",0,17,942.069707075749,36888.4233430106,4.00000000000011,486
"50436","Montana","2020-05-29",0,17,954.988518488225,37843.4118614988,7.99999999999983,494
"50437","Montana","2020-05-30",0,17,971.962487846423,38815.3743493452,11.9999999999998,506
"50438","Montana","2020-05-31",0,17,993.085790548255,39808.4601398935,9.99999999999989,516
"50439","Montana","2020-06-01",0,17,1018.71834674712,40827.1784866406,4.00000000000034,520
"50440","Montana","2020-06-02",0,17,1049.71962625267,41876.8981128933,3.99999999999977,524
"50441","Montana","2020-06-03",0,17,1087.35422632547,42964.2523392187,2.00000000000023,526
"50442","Montana","2020-06-04",0,17,1132.84501831948,44097.0973575382,13.9999999999998,540
"50443","Montana","2020-06-05",1,18,1186.74290042387,45283.8402579621,2,542
"50444","Montana","2020-06-06",0,18,1248.36274578252,46532.2030037446,0,542
"50445","Montana","2020-06-07",0,18,1315.49522301472,47847.6982267593,5.00000000000034,547
"50446","Montana","2020-06-08",0,18,1384.49949162195,49232.1977183813,2.99999999999966,550
"50447","Montana","2020-06-09",0,18,1450.80829783689,50683.0060162182,5.99999999999989,556
"50448","Montana","2020-06-10",0,18,1509.79649396239,52192.8025101806,7.00000000000023,563
"50449","Montana","2020-06-11",0,18,1557.84554491301,53750.6480550936,1.99999999999977,565
"50450","Montana","2020-06-12",0,18,1593.25088766992,55343.8989427635,10.0000000000001,575
"50451","Montana","2020-06-13",0,18,1616.57029137297,56960.4692341364,15.0000000000002,590
"50452","Montana","2020-06-14",1,19,1630.22455100771,58590.6937851442,13.0000000000001,603
"50453","Montana","2020-06-15",0,19,1637.57289339181,60228.266678536,7.99999999999955,611
"50454","Montana","2020-06-16",0,19,1641.92549067242,61870.1921692084,5.00000000000023,616
"50455","Montana","2020-06-17",1,20,1645.87721708649,63516.0693862949,15.9999999999998,632
"50456","Montana","2020-06-18",0,20,1651.05807127815,65167.127457573,25.0000000000003,657
"50457","Montana","2020-06-19",0,20,1658.18521504588,66825.3126726189,10.9999999999995,668
"50458","Montana","2020-06-20",0,20,1667.24921430014,68492.5618869191,32.0000000000006,700
"50459","Montana","2020-06-21",0,20,1677.7341024133,70170.2959893324,18.9999999999998,719
"50460","Montana","2020-06-22",1,21,1688.83580965924,71859.1317989916,16.9999999999999,736
"50461","Montana","2020-06-23",0,21,1699.67901333844,73558.81081233,9.00000000000034,745
"50462","Montana","2020-06-24",0,21,1709.52660000073,75268.3374123308,22.9999999999998,768
"50463","Montana","2020-06-25",0,21,1717.9552338585,76986.2926461893,37.0000000000002,805
"50464","Montana","2020-06-26",1,22,1724.94186982393,78711.2345160132,25.9999999999994,831
"50465","Montana","2020-06-27",0,22,1730.80958762071,80442.0441036339,23.0000000000003,854
"50466","Montana","2020-06-28",0,22,1736.03098842103,82178.0750920549,11.0000000000001,865
"50467","Montana","2020-06-29",0,22,1751.25933042472,83929.3344224796,56,921
"50468","Montana","2020-06-30",0,22,1766.48767242842,85695.8220949081,48.0000000000001,969
"50469","Montana","2020-07-01",0,22,1781.71601443211,87477.5381093402,48.9999999999993,1018
"50470","Montana","2020-07-02",0,22,1796.9443564358,89274.482465776,67.0000000000007,1085
"50471","Montana","2020-07-03",1,23,1812.1726984395,91086.6551642155,44.9999999999995,1130
"52497","Nebraska","2020-02-04",0,0,0,0,0,0
"52498","Nebraska","2020-02-05",0,0,0,0,0,0
"52499","Nebraska","2020-02-06",0,0,0,0,0,0
"52500","Nebraska","2020-02-07",0,0,0,0,0,0
"52501","Nebraska","2020-02-08",0,0,0,0,0,0
"52502","Nebraska","2020-02-09",0,0,0,0,0,0
"52503","Nebraska","2020-02-10",0,0,0,0,0,0
"52504","Nebraska","2020-02-11",0,0,0,0,0,0
"52505","Nebraska","2020-02-12",0,0,0,0,0,0
"52506","Nebraska","2020-02-13",0,0,0,0,0,0
"52507","Nebraska","2020-02-14",0,0,0,0,0,0
"52508","Nebraska","2020-02-15",0,0,0,0,0,0
"52509","Nebraska","2020-02-16",0,0,0,0,0,0
"52510","Nebraska","2020-02-17",0,0,0,0,0,0
"52511","Nebraska","2020-02-18",0,0,0,0,0,0
"52512","Nebraska","2020-02-19",0,0,0,0,0,0
"52513","Nebraska","2020-02-20",0,0,0,0,0,0
"52514","Nebraska","2020-02-21",0,0,0,0,0,0
"52515","Nebraska","2020-02-22",0,0,0,0,0,0
"52516","Nebraska","2020-02-23",0,0,0,0,0,0
"52517","Nebraska","2020-02-24",0,0,0,0,0,0
"52518","Nebraska","2020-02-25",0,0,0,0,0,0
"52519","Nebraska","2020-02-26",0,0,0,0,0,0
"52520","Nebraska","2020-02-27",0,0,0,0,0,0
"52521","Nebraska","2020-02-28",0,0,0,0,0,0
"52522","Nebraska","2020-02-29",0,0,0,0,0,0
"52523","Nebraska","2020-03-01",0,0,0,0,0,0
"52524","Nebraska","2020-03-02",0,0,0,0,0,0
"52525","Nebraska","2020-03-03",0,0,0,0,0,0
"52526","Nebraska","2020-03-04",0,0,0,0,0,0
"52527","Nebraska","2020-03-05",0,0,13.0406208047026,13.0406208047026,0,0
"52528","Nebraska","2020-03-06",0,0,13.7718773292608,26.8124981339634,0,0
"52529","Nebraska","2020-03-07",0,0,14.656118567974,41.4686167019374,1,1
"52530","Nebraska","2020-03-08",0,0,15.7489209476594,57.2175376495968,0,1
"52531","Nebraska","2020-03-09",0,0,17.1301915405734,74.3477291901702,2,3
"52532","Nebraska","2020-03-10",0,0,18.9123687675159,93.2600979576861,0,3
"52533","Nebraska","2020-03-11",0,0,21.2385425281496,114.498640485836,2,5
"52534","Nebraska","2020-03-12",0,0,24.2652619483458,138.763902434181,5,10
"52535","Nebraska","2020-03-13",0,0,28.1328113861184,166.8967138203,3,13
"52536","Nebraska","2020-03-14",0,0,32.9379485806165,199.834662400916,1.00000000000001,14
"52537","Nebraska","2020-03-15",0,0,38.7363830868416,238.571045487758,2.99999999999998,17
